id,group,facility,start,duration,end_time,x,y,deviation_start,deviation_dur,cum_utility,total_deviation_start,total_deviation_dur,utility,DSSR_iterations,execution_time
6343270,home,home2797879,20:00:00,04:00:00,23:59:00,2537711,1151300,03:05:00,00:35:00,-30.368,03:05:00,00:35:00,-30.368,6,0.03
6343292,home,home2797901,00:00:00,00:05:00,00:05:00,2537282,1153518,00:00:00,00:00:00,0.0,02:00:00,01:15:00,-19.04,2,0.012
6343292,home,home2797901,00:05:00,10:15:00,10:20:00,2537282,1153518,00:00:00,00:00:00,0.0,02:00:00,01:15:00,-19.04,2,0.012
6343292,leisure,27610,10:25:00,00:15:00,10:40:00,2538796,1151086,01:00:00,00:00:00,-8.64,02:00:00,01:15:00,-19.04,2,0.012
6343292,home,home2797901,10:45:00,02:25:00,13:10:00,2537282,1153518,01:00:00,01:00:00,-8.54,02:00:00,01:15:00,-19.04,2,0.012
6343292,shop,381504,13:10:00,00:15:00,13:25:00,2536512,1152284,02:00:00,01:00:00,-19.04,02:00:00,01:15:00,-19.04,2,0.012
6343292,home,home2797901,13:25:00,06:35:00,20:00:00,2537282,1153518,02:00:00,01:15:00,-19.04,02:00:00,01:15:00,-19.04,2,0.012
6343292,home,home2797901,20:00:00,04:00:00,23:59:00,2537282,1153518,02:00:00,01:15:00,-19.04,02:00:00,01:15:00,-19.04,2,0.012
6343341,home,home2797950,00:00:00,00:05:00,00:05:00,2535629,1152224,00:00:00,00:00:00,0.0,02:00:00,00:40:00,-18.84,10,0.055
6343341,home,home2797950,00:05:00,17:15:00,17:20:00,2535629,1152224,00:00:00,00:00:00,0.0,02:00:00,00:40:00,-18.84,10,0.055
6343341,leisure,27610,17:30:00,00:15:00,17:45:00,2538796,1151086,01:00:00,00:00:00,-8.54,02:00:00,00:40:00,-18.84,10,0.055
6343341,home,home2797950,17:55:00,00:20:00,18:15:00,2535629,1152224,01:00:00,00:00:00,-8.34,02:00:00,00:40:00,-18.84,10,0.055
6343341,shop,381504,18:15:00,00:15:00,18:30:00,2536512,1152284,02:00:00,00:00:00,-18.84,02:00:00,00:40:00,-18.84,10,0.055
6343341,home,home2797950,18:30:00,01:30:00,20:00:00,2535629,1152224,02:00:00,00:40:00,-18.84,02:00:00,00:40:00,-18.84,10,0.055
6343341,home,home2797950,20:00:00,04:00:00,23:59:00,2535629,1152224,02:00:00,00:40:00,-18.84,02:00:00,00:40:00,-18.84,10,0.055
6343386,home,home2797995,00:00:00,08:40:00,08:40:00,2538024,1154573,00:00:00,00:00:00,0.0,02:00:00,02:00:00,-18.84,3,0.016
6343386,leisure,27610,08:45:00,00:20:00,09:05:00,2538796,1151086,01:00:00,00:00:00,-8.64,02:00:00,02:00:00,-18.84,3,0.016
6343386,home,home2797995,09:10:00,04:45:00,13:55:00,2538024,1154573,01:00:00,01:00:00,-8.54,02:00:00,02:00:00,-18.84,3,0.016
6343386,shop,381504,14:00:00,00:15:00,14:15:00,2536512,1152284,02:00:00,01:00:00,-18.94,02:00:00,02:00:00,-18.84,3,0.016
6343386,home,home2797995,14:20:00,05:40:00,20:00:00,2538024,1154573,02:00:00,02:00:00,-18.84,02:00:00,02:00:00,-18.84,3,0.016
6343386,home,home2797995,20:00:00,04:00:00,23:59:00,2538024,1154573,02:00:00,02:00:00,-18.84,02:00:00,02:00:00,-18.84,3,0.016
6343422,home,home2798031,00:00:00,00:05:00,00:05:00,2536681,1154781,00:00:00,00:00:00,0.0,02:10:00,01:10:00,-31.54,13,0.057
6343422,home,home2798031,00:05:00,09:50:00,09:55:00,2536681,1154781,00:00:00,00:00:00,0.0,02:10:00,01:10:00,-31.54,13,0.057
6343422,work,384104,10:05:00,01:40:00,11:45:00,2539348,1154963,00:10:00,00:00:00,-12.9,02:10:00,01:10:00,-31.54,13,0.057
6343422,shop,381504,11:45:00,00:10:00,11:55:00,2536512,1152284,01:10:00,00:10:00,-23.4,02:10:00,01:10:00,-31.54,13,0.057
6343422,home,home2798031,12:05:00,02:25:00,14:30:00,2536681,1154781,01:10:00,00:10:00,-23.2,02:10:00,01:10:00,-31.54,13,0.057
6343422,leisure,27610,14:40:00,00:20:00,15:00:00,2538796,1151086,02:10:00,00:10:00,-31.74,02:10:00,01:10:00,-31.54,13,0.057
6343422,home,home2798031,15:10:00,04:50:00,20:00:00,2536681,1154781,02:10:00,01:10:00,-31.54,02:10:00,01:10:00,-31.54,13,0.057
6343422,home,home2798031,20:00:00,04:00:00,23:59:00,2536681,1154781,02:10:00,01:10:00,-31.54,02:10:00,01:10:00,-31.54,13,0.057
6343423,home,home2798032,00:00:00,00:05:00,00:05:00,2538425,1152810,00:00:00,00:00:00,0.0,02:00:00,00:25:00,-31.54,13,0.056
6343423,home,home2798032,00:05:00,08:00:00,08:05:00,2538425,1152810,00:00:00,00:00:00,0.0,02:00:00,00:25:00,-31.54,13,0.056
6343423,work,186076,08:15:00,00:50:00,09:05:00,2540360,1154915,00:05:00,00:00:00,-12.9,02:00:00,00:25:00,-31.54,13,0.056
6343423,shop,381504,09:05:00,00:10:00,09:15:00,2536512,1152284,01:00:00,00:10:00,-23.4,02:00:00,00:25:00,-31.54,13,0.056
6343423,home,home2798032,09:25:00,02:25:00,11:50:00,2538425,1152810,01:00:00,00:15:00,-23.2,02:00:00,00:25:00,-31.54,13,0.056
6343423,leisure,27610,12:00:00,00:15:00,12:15:00,2538796,1151086,02:00:00,00:15:00,-31.74,02:00:00,00:25:00,-31.54,13,0.056
6343423,home,home2798032,12:25:00,07:35:00,20:00:00,2538425,1152810,02:00:00,00:25:00,-31.54,02:00:00,00:25:00,-31.54,13,0.056
6343423,home,home2798032,20:00:00,04:00:00,23:59:00,2538425,1152810,02:00:00,00:25:00,-31.54,02:00:00,00:25:00,-31.54,13,0.056
6343437,home,home2798046,00:00:00,00:05:00,00:05:00,2537798,1153322,00:00:00,00:00:00,0.0,02:00:00,00:55:00,-19.04,10,0.041
6343437,home,home2798046,00:05:00,07:35:00,07:40:00,2537798,1153322,00:00:00,00:00:00,0.0,02:00:00,00:55:00,-19.04,10,0.041
6343437,leisure,27610,07:45:00,00:50:00,08:35:00,2538796,1151086,01:00:00,00:00:00,-8.64,02:00:00,00:55:00,-19.04,10,0.041
6343437,shop,381504,08:35:00,00:10:00,08:45:00,2536512,1152284,02:00:00,00:45:00,-19.14,02:00:00,00:55:00,-19.04,10,0.041
6343437,home,home2798046,08:50:00,11:10:00,20:00:00,2537798,1153322,02:00:00,00:55:00,-19.04,02:00:00,00:55:00,-19.04,10,0.041
6343437,home,home2798046,20:00:00,04:00:00,23:59:00,2537798,1153322,02:00:00,00:55:00,-19.04,02:00:00,00:55:00,-19.04,10,0.041
6343480,home,home2798089,00:00:00,00:05:00,00:05:00,2537710,1151073,00:00:00,00:00:00,0.0,01:00:00,01:50:00,-19.24,9,0.046
6343480,home,home2798089,00:05:00,12:00:00,12:05:00,2537710,1151073,00:00:00,00:00:00,0.0,01:00:00,01:50:00,-19.24,9,0.046
6343480,leisure,27610,12:05:00,01:40:00,13:45:00,2538796,1151086,01:00:00,00:00:00,-8.74,01:00:00,01:50:00,-19.24,9,0.046
6343480,shop,381504,13:45:00,00:10:00,13:55:00,2536512,1152284,01:00:00,01:00:00,-19.24,01:00:00,01:50:00,-19.24,9,0.046
6343480,home,home2798089,13:55:00,06:05:00,20:00:00,2537710,1151073,01:00:00,01:50:00,-19.24,01:00:00,01:50:00,-19.24,9,0.046
6343480,home,home2798089,20:00:00,04:00:00,23:59:00,2537710,1151073,01:00:00,01:50:00,-19.24,01:00:00,01:50:00,-19.24,9,0.046
6343592,home,home2798201,00:00:00,00:05:00,00:05:00,2537214,1153163,00:00:00,00:00:00,0.0,02:00:00,01:30:00,-19.24,1,0.008
6343592,home,home2798201,00:05:00,08:25:00,08:30:00,2537214,1153163,00:00:00,00:00:00,0.0,02:00:00,01:30:00,-19.24,1,0.008
6343592,leisure,27610,08:30:00,02:55:00,11:25:00,2538796,1151086,01:00:00,00:00:00,-8.74,02:00:00,01:30:00,-19.24,1,0.008
6343592,home,home2798201,11:25:00,01:55:00,13:20:00,2537214,1153163,01:00:00,01:00:00,-8.74,02:00:00,01:30:00,-19.24,1,0.008
6343592,shop,381504,13:20:00,00:15:00,13:35:00,2536512,1152284,02:00:00,01:00:00,-19.24,02:00:00,01:30:00,-19.24,1,0.008
6343592,home,home2798201,13:35:00,06:25:00,20:00:00,2537214,1153163,02:00:00,01:30:00,-19.24,02:00:00,01:30:00,-19.24,1,0.008
6343592,home,home2798201,20:00:00,04:00:00,23:59:00,2537214,1153163,02:00:00,01:30:00,-19.24,02:00:00,01:30:00,-19.24,1,0.008
6343652,home,home2798261,00:00:00,00:05:00,00:05:00,2536610,1152490,00:00:00,00:00:00,0.0,02:00:00,00:55:00,-18.84,6,0.031
6343652,home,home2798261,00:05:00,15:15:00,15:20:00,2536610,1152490,00:00:00,00:00:00,0.0,02:00:00,00:55:00,-18.84,6,0.031
6343652,leisure,27610,15:30:00,00:15:00,15:45:00,2538796,1151086,01:00:00,00:00:00,-8.54,02:00:00,00:55:00,-18.84,6,0.031
6343652,home,home2798261,15:55:00,01:20:00,17:15:00,2536610,1152490,01:00:00,00:55:00,-8.34,02:00:00,00:55:00,-18.84,6,0.031
6343652,shop,381504,17:15:00,00:15:00,17:30:00,2536512,1152284,02:00:00,00:55:00,-18.84,02:00:00,00:55:00,-18.84,6,0.031
6343652,home,home2798261,17:30:00,02:30:00,20:00:00,2536610,1152490,02:00:00,00:55:00,-18.84,02:00:00,00:55:00,-18.84,6,0.031
6343652,home,home2798261,20:00:00,04:00:00,23:59:00,2536610,1152490,02:00:00,00:55:00,-18.84,02:00:00,00:55:00,-18.84,6,0.031
6343711,home,home2798320,00:00:00,00:05:00,00:05:00,2537582,1152931,00:00:00,00:00:00,0.0,02:10:00,02:55:00,-29.355,8,0.039
6343711,home,home2798320,00:05:00,13:35:00,13:40:00,2537582,1152931,00:00:00,00:00:00,0.0,02:10:00,02:55:00,-29.355,8,0.039
6343711,education,376779,13:40:00,01:15:00,14:55:00,2537352,1152668,00:10:00,00:00:00,-18.7,02:10:00,02:55:00,-29.355,8,0.039
6343711,home,home2798320,14:55:00,02:00:00,16:55:00,2537582,1152931,00:10:00,00:10:00,-18.7,02:10:00,02:55:00,-29.355,8,0.039
6343711,shop,381504,16:55:00,00:15:00,17:10:00,2536512,1152284,01:10:00,00:10:00,-29.2,02:10:00,02:55:00,-29.355,8,0.039
6343711,home,home2798320,17:10:00,01:15:00,18:25:00,2537582,1152931,01:10:00,00:30:00,-29.2,02:10:00,02:55:00,-29.355,8,0.039
6343711,leisure,27610,18:25:00,01:35:00,20:00:00,2538796,1151086,02:10:00,00:30:00,-37.94,02:10:00,02:55:00,-29.355,8,0.039
6343711,home,home2798320,20:00:00,04:00:00,23:59:00,2537582,1152931,02:10:00,02:55:00,-29.355,02:10:00,02:55:00,-29.355,8,0.039
6343770,home,home2798379,00:00:00,00:05:00,00:05:00,2536980,1151930,00:00:00,00:00:00,0.0,03:30:00,01:35:00,-23.772,1,0.008
6343770,home,home2798379,00:05:00,07:40:00,07:45:00,2536980,1151930,00:00:00,00:00:00,0.0,03:30:00,01:35:00,-23.772,1,0.008
6343770,shop,381504,07:45:00,00:15:00,08:00:00,2536512,1152284,01:00:00,00:00:00,-10.5,03:30:00,01:35:00,-23.772,1,0.008
6343770,home,home2798379,08:00:00,00:30:00,08:30:00,2536980,1151930,01:00:00,00:50:00,-10.5,03:30:00,01:35:00,-23.772,1,0.008
6343770,work,102487,08:45:00,03:05:00,11:50:00,2534768,1155143,01:10:00,00:50:00,-23.3,03:30:00,01:35:00,-23.772,1,0.008
6343770,home,home2798379,12:05:00,07:45:00,19:50:00,2536980,1151930,01:10:00,01:00:00,-23.0,03:30:00,01:35:00,-23.772,1,0.008
6343770,leisure,27610,19:50:00,00:10:00,20:00:00,2538796,1151086,03:30:00,01:00:00,-23.772,03:30:00,01:35:00,-23.772,1,0.008
6343770,home,home2798379,20:00:00,04:00:00,23:59:00,2536980,1151930,03:30:00,01:35:00,-23.772,03:30:00,01:35:00,-23.772,1,0.008
6343818,home,home2798427,00:00:00,00:05:00,00:05:00,2539115,1154965,00:00:00,00:00:00,0.0,02:00:00,01:05:00,-18.64,2,0.013
6343818,home,home2798427,00:05:00,16:25:00,16:30:00,2539115,1154965,00:00:00,00:00:00,0.0,02:00:00,01:05:00,-18.64,2,0.013
6343818,leisure,27610,16:45:00,01:05:00,17:50:00,2538796,1151086,01:00:00,00:00:00,-8.44,02:00:00,01:05:00,-18.64,2,0.013
6343818,home,home2798427,18:05:00,01:30:00,19:35:00,2539115,1154965,01:00:00,01:00:00,-8.14,02:00:00,01:05:00,-18.64,2,0.013
6343818,shop,381504,19:35:00,00:15:00,19:50:00,2536512,1152284,02:00:00,01:00:00,-18.64,02:00:00,01:05:00,-18.64,2,0.013
6343818,home,home2798427,19:50:00,00:10:00,20:00:00,2539115,1154965,02:00:00,01:05:00,-18.64,02:00:00,01:05:00,-18.64,2,0.013
6343818,home,home2798427,20:00:00,04:00:00,23:59:00,2539115,1154965,02:00:00,01:05:00,-18.64,02:00:00,01:05:00,-18.64,2,0.013
6343863,home,home2798472,00:00:00,00:05:00,00:05:00,2537140,1154412,00:00:00,00:00:00,0.0,02:00:00,02:45:00,-14.295,1,0.008
6343863,home,home2798472,00:05:00,09:30:00,09:35:00,2537140,1154412,00:00:00,00:00:00,0.0,02:00:00,02:45:00,-14.295,1,0.008
6343863,shop,381504,09:45:00,00:55:00,10:40:00,2536512,1152284,01:00:00,00:00:00,-10.3,02:00:00,02:45:00,-14.295,1,0.008
6343863,home,home2798472,10:50:00,03:55:00,14:45:00,2537140,1154412,01:00:00,01:00:00,-10.1,02:00:00,02:45:00,-14.295,1,0.008
6343863,leisure,27610,14:45:00,05:15:00,20:00:00,2538796,1151086,02:00:00,01:00:00,-18.84,02:00:00,02:45:00,-14.295,1,0.008
6343863,home,home2798472,20:00:00,04:00:00,23:59:00,2537140,1154412,02:00:00,02:45:00,-14.295,02:00:00,02:45:00,-14.295,1,0.008
6343873,home,home2798482,00:00:00,00:05:00,00:05:00,2538161,1154434,00:00:00,00:00:00,0.0,02:05:00,01:10:00,-31.94,3,0.018
6343873,home,home2798482,00:05:00,07:50:00,07:55:00,2538161,1154434,00:00:00,00:00:00,0.0,02:05:00,01:10:00,-31.94,3,0.018
6343873,shop,381504,08:00:00,00:10:00,08:10:00,2536512,1152284,01:00:00,00:00:00,-10.4,02:05:00,01:10:00,-31.94,3,0.018
6343873,work,396960,08:10:00,01:10:00,09:20:00,2536540,1154695,01:05:00,00:00:00,-23.5,02:05:00,01:10:00,-31.94,3,0.018
6343873,home,home2798482,09:25:00,03:05:00,12:30:00,2538161,1154434,01:05:00,00:10:00,-23.4,02:05:00,01:10:00,-31.94,3,0.018
6343873,leisure,27610,12:35:00,00:45:00,13:20:00,2538796,1151086,02:05:00,00:10:00,-32.04,02:05:00,01:10:00,-31.94,3,0.018
6343873,home,home2798482,13:25:00,06:35:00,20:00:00,2538161,1154434,02:05:00,01:10:00,-31.94,02:05:00,01:10:00,-31.94,3,0.018
6343873,home,home2798482,20:00:00,04:00:00,23:59:00,2538161,1154434,02:05:00,01:10:00,-31.94,02:05:00,01:10:00,-31.94,3,0.018
6343875,home,home2798484,00:00:00,00:05:00,00:05:00,2539770,1153808,00:00:00,00:00:00,0.0,02:00:00,01:05:00,-18.44,2,0.012
6343875,home,home2798484,00:05:00,09:40:00,09:45:00,2539770,1153808,00:00:00,00:00:00,0.0,02:00:00,01:05:00,-18.44,2,0.012
6343875,leisure,27610,09:55:00,01:20:00,11:15:00,2538796,1151086,01:00:00,00:00:00,-8.54,02:00:00,01:05:00,-18.44,2,0.012
6343875,home,home2798484,11:25:00,06:10:00,17:35:00,2539770,1153808,01:00:00,01:00:00,-8.34,02:00:00,01:05:00,-18.44,2,0.012
6343875,shop,381504,17:45:00,00:15:00,18:00:00,2536512,1152284,02:00:00,01:00:00,-18.64,02:00:00,01:05:00,-18.44,2,0.012
6343875,home,home2798484,18:10:00,01:50:00,20:00:00,2539770,1153808,02:00:00,01:05:00,-18.44,02:00:00,01:05:00,-18.44,2,0.012
6343875,home,home2798484,20:00:00,04:00:00,23:59:00,2539770,1153808,02:00:00,01:05:00,-18.44,02:00:00,01:05:00,-18.44,2,0.012
6343986,home,home2798595,00:00:00,00:05:00,00:05:00,2540025,1154305,00:00:00,00:00:00,0.0,00:45:00,01:10:00,-18.64,6,0.028
6343986,home,home2798595,00:05:00,06:40:00,06:45:00,2540025,1154305,00:00:00,00:00:00,0.0,00:45:00,01:10:00,-18.64,6,0.028
6343986,shop,381504,07:00:00,00:15:00,07:15:00,2536512,1152284,00:05:00,00:00:00,-10.2,00:45:00,01:10:00,-18.64,6,0.028
6343986,home,home2798595,07:30:00,00:05:00,07:35:00,2540025,1154305,00:05:00,00:10:00,-9.9,00:45:00,01:10:00,-18.64,6,0.028
6343986,leisure,27610,07:35:00,00:40:00,08:15:00,2538796,1151086,00:45:00,00:10:00,-18.64,00:45:00,01:10:00,-18.64,6,0.028
6343986,home,home2798595,08:15:00,11:45:00,20:00:00,2540025,1154305,00:45:00,01:10:00,-18.64,00:45:00,01:10:00,-18.64,6,0.028
6343986,home,home2798595,20:00:00,04:00:00,23:59:00,2540025,1154305,00:45:00,01:10:00,-18.64,00:45:00,01:10:00,-18.64,6,0.028
6344001,home,home2798610,00:00:00,00:05:00,00:05:00,2537817,1152198,00:00:00,00:00:00,0.0,02:00:00,01:10:00,-18.04,2,0.013
6344001,home,home2798610,00:05:00,11:15:00,11:20:00,2537817,1152198,00:00:00,00:00:00,0.0,02:00:00,01:10:00,-18.04,2,0.013
6344001,shop,381504,11:35:00,00:15:00,11:50:00,2536512,1152284,01:00:00,00:00:00,-10.2,02:00:00,01:10:00,-18.04,2,0.013
6344001,home,home2798610,12:05:00,05:50:00,17:55:00,2537817,1152198,01:00:00,00:10:00,-9.9,02:00:00,01:10:00,-18.04,2,0.013
6344001,leisure,27610,18:10:00,00:50:00,19:00:00,2538796,1151086,02:00:00,00:10:00,-18.34,02:00:00,01:10:00,-18.04,2,0.013
6344001,home,home2798610,19:15:00,00:45:00,20:00:00,2537817,1152198,02:00:00,01:10:00,-18.04,02:00:00,01:10:00,-18.04,2,0.013
6344001,home,home2798610,20:00:00,04:00:00,23:59:00,2537817,1152198,02:00:00,01:10:00,-18.04,02:00:00,01:10:00,-18.04,2,0.013
6344073,home,home2798682,00:00:00,00:05:00,00:05:00,2537941,1151908,00:00:00,00:00:00,0.0,01:00:00,01:00:00,-10.3,1,0.008
6344073,home,home2798682,00:05:00,16:15:00,16:20:00,2537941,1151908,00:00:00,00:00:00,0.0,01:00:00,01:00:00,-10.3,1,0.008
6344073,shop,381504,16:25:00,00:50:00,17:15:00,2536512,1152284,01:00:00,00:00:00,-10.4,01:00:00,01:00:00,-10.3,1,0.008
6344073,home,home2798682,17:20:00,02:40:00,20:00:00,2537941,1151908,01:00:00,01:00:00,-10.3,01:00:00,01:00:00,-10.3,1,0.008
6344073,home,home2798682,20:00:00,04:00:00,23:59:00,2537941,1151908,01:00:00,01:00:00,-10.3,01:00:00,01:00:00,-10.3,1,0.008
6344074,home,home2798683,00:00:00,00:05:00,00:05:00,2536267,1153370,00:00:00,00:00:00,0.0,01:50:00,00:30:00,-18.84,9,0.05
6344074,home,home2798683,00:05:00,17:55:00,18:00:00,2536267,1153370,00:00:00,00:00:00,0.0,01:50:00,00:30:00,-18.84,9,0.05
6344074,leisure,27610,18:10:00,00:10:00,18:20:00,2538796,1151086,01:00:00,00:00:00,-8.54,01:50:00,00:30:00,-18.84,9,0.05
6344074,shop,381504,18:30:00,00:10:00,18:40:00,2536512,1152284,01:50:00,00:20:00,-18.84,01:50:00,00:30:00,-18.84,9,0.05
6344074,home,home2798683,18:40:00,01:20:00,20:00:00,2536267,1153370,01:50:00,00:30:00,-18.84,01:50:00,00:30:00,-18.84,9,0.05
6344074,home,home2798683,20:00:00,04:00:00,23:59:00,2536267,1153370,01:50:00,00:30:00,-18.84,01:50:00,00:30:00,-18.84,9,0.05
6344100,home,home2798709,00:00:00,00:05:00,00:05:00,2538263,1152975,00:00:00,00:00:00,0.0,02:00:00,01:15:00,-19.24,9,0.045
6344100,home,home2798709,00:05:00,13:25:00,13:30:00,2538263,1152975,00:00:00,00:00:00,0.0,02:00:00,01:15:00,-19.24,9,0.045
6344100,leisure,27610,13:30:00,00:40:00,14:10:00,2538796,1151086,01:00:00,00:00:00,-8.74,02:00:00,01:15:00,-19.24,9,0.045
6344100,home,home2798709,14:10:00,01:30:00,15:40:00,2538263,1152975,01:00:00,01:00:00,-8.74,02:00:00,01:15:00,-19.24,9,0.045
6344100,shop,381504,15:40:00,00:15:00,15:55:00,2536512,1152284,02:00:00,01:00:00,-19.24,02:00:00,01:15:00,-19.24,9,0.045
6344100,home,home2798709,15:55:00,04:05:00,20:00:00,2538263,1152975,02:00:00,01:15:00,-19.24,02:00:00,01:15:00,-19.24,9,0.045
6344100,home,home2798709,20:00:00,04:00:00,23:59:00,2538263,1152975,02:00:00,01:15:00,-19.24,02:00:00,01:15:00,-19.24,9,0.045
6344112,home,home2798721,00:00:00,00:05:00,00:05:00,2538864,1152127,00:00:00,00:00:00,0.0,02:00:00,01:10:00,-17.64,1,0.008
6344112,home,home2798721,00:05:00,08:40:00,08:45:00,2538864,1152127,00:00:00,00:00:00,0.0,02:00:00,01:10:00,-17.64,1,0.008
6344112,shop,381504,09:05:00,00:15:00,09:20:00,2536512,1152284,01:00:00,00:00:00,-10.1,02:00:00,01:10:00,-17.64,1,0.008
6344112,home,home2798721,09:40:00,08:20:00,18:00:00,2538864,1152127,01:00:00,00:15:00,-9.7,02:00:00,01:10:00,-17.64,1,0.008
6344112,leisure,27610,18:20:00,01:40:00,20:00:00,2538796,1151086,02:00:00,00:15:00,-18.04,02:00:00,01:10:00,-17.64,1,0.008
6344112,home,home2798721,20:20:00,03:40:00,23:59:00,2538864,1152127,02:00:00,01:10:00,-17.64,02:00:00,01:10:00,-17.64,1,0.008
6344139,home,home2798748,00:00:00,00:05:00,00:05:00,2538766,1152516,00:00:00,00:00:00,0.0,01:15:00,01:20:00,-19.04,6,0.025
6344139,home,home2798748,00:05:00,08:40:00,08:45:00,2538766,1152516,00:00:00,00:00:00,0.0,01:15:00,01:20:00,-19.04,6,0.025
6344139,leisure,27610,08:50:00,00:10:00,09:00:00,2538796,1151086,01:00:00,00:00:00,-8.64,01:15:00,01:20:00,-19.04,6,0.025
6344139,shop,381504,09:05:00,01:00:00,10:05:00,2536512,1152284,01:15:00,00:20:00,-19.04,01:15:00,01:20:00,-19.04,6,0.025
6344139,home,home2798748,10:05:00,09:55:00,20:00:00,2538766,1152516,01:15:00,01:20:00,-19.04,01:15:00,01:20:00,-19.04,6,0.025
6344139,home,home2798748,20:00:00,04:00:00,23:59:00,2538766,1152516,01:15:00,01:20:00,-19.04,01:15:00,01:20:00,-19.04,6,0.025
6344223,home,home2798832,00:00:00,00:05:00,00:05:00,2537471,1151486,00:00:00,00:00:00,0.0,02:00:00,01:05:00,-18.44,9,0.039
6344223,home,home2798832,00:05:00,07:50:00,07:55:00,2537471,1151486,00:00:00,00:00:00,0.0,02:00:00,01:05:00,-18.44,9,0.039
6344223,shop,381504,08:05:00,00:15:00,08:20:00,2536512,1152284,01:00:00,00:00:00,-10.3,02:00:00,01:05:00,-18.44,9,0.039
6344223,home,home2798832,08:30:00,03:20:00,11:50:00,2537471,1151486,01:00:00,00:05:00,-10.1,02:00:00,01:05:00,-18.44,9,0.039
6344223,leisure,27610,12:00:00,00:15:00,12:15:00,2538796,1151086,02:00:00,00:05:00,-18.64,02:00:00,01:05:00,-18.44,9,0.039
6344223,home,home2798832,12:25:00,07:35:00,20:00:00,2537471,1151486,02:00:00,01:05:00,-18.44,02:00:00,01:05:00,-18.44,9,0.039
6344223,home,home2798832,20:00:00,04:00:00,23:59:00,2537471,1151486,02:00:00,01:05:00,-18.44,02:00:00,01:05:00,-18.44,9,0.039
6344262,home,home2798871,00:00:00,00:05:00,00:05:00,2537438,1151229,00:00:00,00:00:00,0.0,02:35:00,01:05:00,-32.49,2,0.013
6344262,home,home2798871,00:05:00,08:10:00,08:15:00,2537438,1151229,00:00:00,00:00:00,0.0,02:35:00,01:05:00,-32.49,2,0.013
6344262,leisure,27610,08:20:00,00:15:00,08:35:00,2538796,1151086,01:00:00,00:00:00,-8.64,02:35:00,01:05:00,-32.49,2,0.013
6344262,home,home2798871,08:40:00,05:55:00,14:35:00,2537438,1151229,01:00:00,00:25:00,-8.54,02:35:00,01:05:00,-32.49,2,0.013
6344262,shop,381504,14:35:00,00:10:00,14:45:00,2536512,1152284,02:05:00,00:25:00,-13.99,02:35:00,01:05:00,-32.49,2,0.013
6344262,education,376779,14:50:00,01:45:00,16:35:00,2537352,1152668,02:35:00,00:55:00,-32.59,02:35:00,01:05:00,-32.49,2,0.013
6344262,home,home2798871,16:40:00,03:20:00,20:00:00,2537438,1151229,02:35:00,01:05:00,-32.49,02:35:00,01:05:00,-32.49,2,0.013
6344262,home,home2798871,20:00:00,04:00:00,23:59:00,2537438,1151229,02:35:00,01:05:00,-32.49,02:35:00,01:05:00,-32.49,2,0.013
6344315,home,home2798924,00:00:00,00:05:00,00:05:00,2538346,1153940,00:00:00,00:00:00,0.0,02:00:00,01:05:00,-17.64,11,0.051
6344315,home,home2798924,00:05:00,09:45:00,09:50:00,2538346,1153940,00:00:00,00:00:00,0.0,02:00:00,01:05:00,-17.64,11,0.051
6344315,shop,381504,10:10:00,00:15:00,10:25:00,2536512,1152284,01:00:00,00:00:00,-10.1,02:00:00,01:05:00,-17.64,11,0.051
6344315,home,home2798924,10:45:00,01:55:00,12:40:00,2538346,1153940,01:00:00,00:05:00,-9.7,02:00:00,01:05:00,-17.64,11,0.051
6344315,leisure,27610,13:00:00,00:45:00,13:45:00,2538796,1151086,02:00:00,00:05:00,-18.04,02:00:00,01:05:00,-17.64,11,0.051
6344315,home,home2798924,14:05:00,05:55:00,20:00:00,2538346,1153940,02:00:00,01:05:00,-17.64,02:00:00,01:05:00,-17.64,11,0.051
6344315,home,home2798924,20:00:00,04:00:00,23:59:00,2538346,1153940,02:00:00,01:05:00,-17.64,02:00:00,01:05:00,-17.64,11,0.051
6344335,home,home2798944,00:00:00,00:05:00,00:05:00,2539486,1154283,00:00:00,00:00:00,0.0,02:10:00,01:25:00,-37.74,3,0.016
6344335,home,home2798944,00:05:00,09:35:00,09:40:00,2539486,1154283,00:00:00,00:00:00,0.0,02:10:00,01:25:00,-37.74,3,0.016
6344335,shop,381504,09:40:00,00:15:00,09:55:00,2536512,1152284,01:00:00,00:00:00,-10.5,02:10:00,01:25:00,-37.74,3,0.016
6344335,home,home2798944,09:55:00,00:30:00,10:25:00,2539486,1154283,01:00:00,00:15:00,-10.5,02:10:00,01:25:00,-37.74,3,0.016
6344335,leisure,27610,10:25:00,03:15:00,13:40:00,2538796,1151086,02:00:00,00:15:00,-19.24,02:10:00,01:25:00,-37.74,3,0.016
6344335,home,home2798944,13:40:00,00:10:00,13:50:00,2539486,1154283,02:00:00,01:15:00,-19.24,02:10:00,01:25:00,-37.74,3,0.016
6344335,education,376779,13:55:00,03:10:00,17:05:00,2537352,1152668,02:10:00,01:15:00,-37.84,02:10:00,01:25:00,-37.74,3,0.016
6344335,home,home2798944,17:10:00,02:50:00,20:00:00,2539486,1154283,02:10:00,01:25:00,-37.74,02:10:00,01:25:00,-37.74,3,0.016
6344335,home,home2798944,20:00:00,04:00:00,23:59:00,2539486,1154283,02:10:00,01:25:00,-37.74,02:10:00,01:25:00,-37.74,3,0.016
